,text
774,"RT @PantheraCats: Learn more about #GlobalTigerDay and how you can help #tigers: https://t.co/e7ZauPAfMB 

#TigersForever #stoppoaching #st…"
775,"RT @TIME: ""The numbers are just horrendous."" Almost 30,000 species face extinction because of human activity https://t.co/FtWqKZx0E9"
776,"RT @thehill: Swedish teen Greta Thunberg receives Normandy's Freedom Prize, donates prize money to climate groups https://t.co/XBSXLJa3U4 h…"
777,Now playing. #OnceUponATimeInHollywood  https://t.co/woC84n7Eur https://t.co/NgRC1kvtV1
778,RT @TheEconomist: Climate change is the biggest challenge facing humankind. How would you tackle it? https://t.co/OQQwo1Agpy https://t.co/P…
779,"RT @NPR: Sea levels are rising, and with that comes flooding for coastal residents.

A new report found that the number of high-tide flood…"
780,"RT @BBCNews: London could feel as hot as Barcelona by 2050 🌡️

https://t.co/eC6N7g2vzN"
781,1 week. #OnceUponATimeInHollywood https://t.co/EjfTwNQRoZ
782,First clip. #OnceUponATimeInHollywood https://t.co/VhPR4mqiK2
783,"RT @mongabay: Yanomami Amazon reserve invaded by 20,000 miners; Bolsonaro fails to act: https://t.co/dZkiP4869R https://t.co/rkNBOOOPyu"
784,RT @Forbes: https://t.co/b6xy37s8Vo
785,"RT @NatGeo: “If we act now, this could cut carbon dioxide in the atmosphere by up to 25 percent, to levels last seen almost a century ago.”…"
786,"An incredible win for the Amazon. The Waorani have succeeded in protecting over 500,000 acres of rainforest from oil drilling. Proud to support the #WaoraniResistance. https://t.co/92JHhQSPU5"
787,Join the fight for the vaquita. @seaofshadowsSOS exposes and combats the criminal enterprises driving the world's smallest porpoise to extinction. Now playing across the US. Get tickets at https://t.co/n9shIRzh1k. #SeaofShadows #BraceforImpactSOS https://t.co/7bV0Yuc34m
788,RT @laurenepowell: Young people have been the agents of change at every moment in history. Proud of @WLApcs student @jeromefosterII and his…
789,RT @mongabay: [Photos] Chennai searches for water: https://t.co/RFPiaaB1zx @MongabayIndia https://t.co/1WGJxK50v4
790,"RT @SmithsonianMag: One climate crisis disaster occurs every week, U.N. official warns. https://t.co/8rvClzAZoc"
791,"RT @thehill: UN official: ""US can't ignore that climate change will force 120 million people into poverty"" (@TheHillOpinion) https://t.co/b…"
792,"RT @CNN: Legal action on climate change has become a global phenomenon, with lawsuits launched against governments and corporate interests…"
793,RT @guardian: The changing landscape of the Antarctic – in pictures https://t.co/3t4VFp1tOg
794,"The endangered vaquita is on the brink of extinction, with fewer than 15 remaining. Sign the petition to take action here: https://t.co/TGRUYT0My9 and watch the incredible fight to save them in @seaofshadowsSOS, premiering 7/12 in select theaters. #SaveTheVaquitaDay https://t.co/DOni3VtxSc"
795,"RT @dicapriofdn: We are proud to announce that the Leonardo DiCaprio Foundation is now part of Earth Alliance, a philanthropic partnership…"
796,"This Monday, July 1, is the last day to use your voice to stop toxic mining in Bristol Bay, Alaska. Submit your comment and #SaveBristolBay: https://t.co/PGpXrsxdFN. Photo by Ben Knight. https://t.co/FwJQ2hi57y"
797,The government of Ecuador is still trying to auction off the ancestral lands of the Waorani for oil drilling. Sign the petition to protect the Amazon: https://t.co/eHOSzASsTq. #WaoraniResistance @AFrontlines https://t.co/TwuEIgfCmz
798,"RT @VanityFair: If the Supreme Court comes out in favor of the new rule, it could be extremely difficult for future presidents to address c…"
799,RT @CALmatters: Commentary: California Legislature must act to protect environment from Trump’s assaults https://t.co/dLFFdHQQOT via @terry…
800,RT @Reuters: Scientists amazed as Canadian permafrost thaws 70 years early https://t.co/HD7MqDu32Q https://t.co/JDC4gbNSDC
801,"RT @NPR: The stunning images range from a deforested rainforest to a sprawling, 30-acre garbage dump. https://t.co/3ARHMewNsA"
802,RT @BBC_Future: The Philippines sends out almost two million metric tonnes of plastic waste into the ocean every year. One business is enco…
803,RT @mongabay: Out on a limb: Unlikely collaboration boosts orangutans in Borneo - https://t.co/wUtW4lhAUf https://t.co/QJJ4H5UgvR
804,"RT @egies: “The ancients were fish-rearing geniuses,” says Walter Ritte, Hawaiian activist. Hawaiians extended estuary habitat by building…"
805,RT @UCSUSA: 7 out of 10 Oregonians support #CleanEnergyJobs. #OrLeg https://t.co/oZHJ4md7OA
806,"RT @nytimes: If the rollout is successful, Portland Public Schools will have what is likely to be the most extensive dedicated climate-just…"
807,"RT @dicapriofdn: U.S. electricity generation capacity from #renewableenergy sources surpassed coal for the first time this April, and that…"
808,"Extreme weather events are happening more often, creating natural hazards and conflicts over scarce resources leading to displacement. @Refugees is on the front lines helping people forced from their homes by the devastating impacts of climate change. #WorldRefugeeDay https://t.co/FxHrpGdPQG"
809,RT @FredKrupp: Sometimes it feels like we have entered an alternate universe where science is vilified. But this is now our situation and w…
810,"RT @NYTScience: The world's coral reefs are gravely threatened, but researchers have only a rough idea how extensive those reefs are. This…"
811,RT @TIME: TIME's new cover: The leaders of these sinking countries are fighting to stop climate change. Here's what the rest of the world c…
812,Bermuda announces it will fully protect at least 20% of its waters in #MPAs as the newest Blue Prosperity Coalition partnership. #BlueProsperity @BdaGovernment @WaittInstitute @BIOSstation @OceanRiskSummit @BlueProsperityC https://t.co/InXWg7APxE
813,RT @terrytamminen: We won't know the value of biodiversity until it's gone.  https://t.co/AnxT66ycPM
814,"RT @Earthjustice: ""Our state's agencies are violating the civil rights laws of our country."" Testing harmful pesticides in Hawai'i threaten…"
815,RT @greendig: https://t.co/zF25tvXACL
816,"RT @CityLab: Ireland was an early pioneer of battery-electric trains. Now it wants a nationwide fleet of them, @FeargusOSull reports. https…"
817,"RT @RollingStone: Three years after the historic anti-pipeline protests in North Dakota, activists are bringing renewable energy to the oil…"
818,"RT @ConservationOrg: Of top 10 global carbon emitters, not a single one is hitting its climate goals as outlined under the Paris Agreement,…"
819,RT @JerryBrownGov: Biological diversity is under assault: A recent @UN report found that 1 million animal and plant species face extinction…
820,"Proud to be an advisor to @princevillecap, which is investing in tech companies leading the charge in developing #ClimateSolutions with AI to reduce carbon pollution, grow food more sustainably, seamlessly integrate renewables to the grid, and improve energy efficiency. https://t.co/327ItNxs6a"
821,#IceOnFire is now streaming on @HBODocs. I hope audiences will be inspired to take action to protect our planet. Special thank you to director @Leilaconners and everyone that helped bring this project to life. https://t.co/cxqNQ2wwOi
822,In theaters July 26th. #OnceUponATimeInHollywood https://t.co/YqHdOoR8LO
823,"#IceOnFire, which I produced and narrated, highlights the firsthand accounts of the experts on the forefront of the climate crisis. Premieres tomorrow June 11 on @HBODocs. https://t.co/Yrcf084Mpw"
824,RT @theintercept: A major coal company went bust. Its bankruptcy filing shows that it was funding climate change denialism. https://t.co/V8…
825,"Follow a team of scientists, activists, journalists, and undercover agents as they fight to save the vaquita from extinction. Watch the official trailer for @seaofshadowsSOS, a Terra Mater production in association with Appian Way. In select theaters 7/12/19. #WorldOceansDay https://t.co/7qDKHPuy9i"
826,Studies show that 35-50% of the ocean must be protected to meet biodiversity protection and sustainability goals. Only 2% of the world’s ocean is currently in fully to high protected marine reserves. On this #WorldOceansDay sign the #GlobalDealForNature: https://t.co/wCR3sAdEbX. https://t.co/QUJMcEhtJc
827,"RT @JoyceMsuya: Tragic loss for the planet. The last male Sumatran Rhino in Malaysia has died. 

One million species face the threat of ext…"
828,RT @Eater: Farmers are live-tweeting their experiences of climate change in real time https://t.co/V4ECnWhHz3
829,RT @CBCAlerts: Thousands of tufted puffins in the Bering Sea are dead partly because of starvation and stress brought on by changing climat…
830,"RT @UNEnvironment: Let's make history together on #WorldEnvironmentDay. 
Let's make 2019 the year we took decisive action to #BeatAirPollut…"
831,"#AllEyesOnJuliana today as the 21 young people who filed the Juliana v. U.S. lawsuit present their argument to the Court of Appeals in Portland, OR about why this case should continue to trial. Watch the livestream at 2pm PT: https://t.co/j7apSux3BS."
832,"RT @ThisIsZeroHour: ATTENTION❗The time is now to act on climate change, and to sign up for the Youth Climate Summit taking place in Miami f…"
833,"RT @TIME: Banned ozone-destroying CFC gases are coming from China, scientists say https://t.co/rndszHahMx"
834,RT @terrytamminen: Global electricity access grows—but we're not on track for 2030 sustainable energy goals https://t.co/AGd9dGRuck
835,"RT @PacificStand: The Supreme Court has ruled that the Montana-based Crow Tribe retains hunting and fishing rights in Wyoming, despite the…"
836,"RT @NBCNews: A new study suggests that as Earth’s climate continues to warm and the planet’s ice sheets continue to melt, seas could inunda…"
837,The @oneearth model shows pathways to limiting the world’s warming at 1.5 degrees. We can’t have a safe climate without reforestation and agroforestry. Read more: https://t.co/olThlGGPSn via @NexusMediaNews #OneEarth https://t.co/WoxaiQKML7
838,"RT @NatGeo: More than half the world’s frogs, salamanders, and caecilians are in peril—but there’s a sliver of hope https://t.co/syK3rcieGA"
839,RT @350Australia: Torres Strait Islanders are bringing the first #climatechange case against the Australian federal government over human r…
840,RT @NBCNewsScience: Carbon dioxide hits a level not seen for 3 million years. Here's what that means for climate change — and humanity. htt…
841,The sunken warships of Bikini Atoll have become unexpected arks of #coral biodiversity. Read about the #Reefscape team’s groundbreaking discoveries via @greg_asner @ASU_GDCS @asnerlab @dicapriofdn. https://t.co/negcmdQK3Q
842,"RT @ConversationCA: Once common, the rusty-patched bumblebee is now critically endangered, write @savewildbees &amp; @RANalepa from @Environmen…"
843,"RT @dicapriofdn: ""Nature is always speaking': proposed dams threaten #Indigenous people and #wildlife in Central America https://t.co/QVpYU…"
844,"The @dicapriofdn is proud to announce the #PangolinCrisisFund. Created by @wildnetorg and @SavePangolins, in partnership with LDF, we hope to rise to the challenge to protect this unique animal from extinction. https://t.co/bwUWNl7i2d"
