,text
753,"A record $124 BILLION to transform California schools --

A new transitional kindergarten grade.

Free school meals for all.

Smaller class sizes.

More summer and after-school teaching.

More tutoring.

More mental health and wellness centers in schools. https://t.co/4X6t4dlxhj"
754,Congratulations to @virgingalactic -- the most innovative state in the world leading the way once again! https://t.co/eV7KkJELjQ
755,RT @Cal_OES: The time is NOW! We urge all Californians to do their part to conserve energy. Set your air conditioner to 78 degrees or highe…
756,RT @CAgovernor: Today we signed a historic $123.9B education package to reimagine public schools as CA roars back. We are transforming educ…
757,"Congratulations, @MayorOfLA on your nomination. https://t.co/mdjHqRGKxm"
758,RT @JonathanWNV: Thank you Governor @GavinNewsom for the lively discussion on shared climate change priorities. Canada and California are w…
759,"Just signed a GAME CHANGER budget for public schools in CA with more funding than ever before. That means:

-A NEW GRADE--finally achieving Universal Pre-K

-MORE tutoring

-MORE before &amp; after-school programs

-MORE mental health services

Time to transform our public schools. https://t.co/WYidoNBrP7"
760,"RT @KPIXtv: WATCH:
@CAgovernor @GavinNewsom highlights his #education package to reimagine #public #schools. Watch the livestream on #CBSNB…"
761,Tune in now as we transform the public education system in California.   https://t.co/WErdyq3Fbs
762,C-o-n-g-r-a-t-u-l-a-t-i-o-n-s Zaila!! https://t.co/bVCTOhHseT
763,"RT @CAgovernor: Hey earthquake Twitter 👋

Prepare for earthquakes before they happen.

✔️Practice drop, cover, and hold on.
✔️Make an emerg…"
764,"RT @Cal_OES: Did you feel that? 

Save valuable seconds by downloading the MyShake app to receive notifications before shaking occurs. http…"
765,RT @sfchronicle: Two quakes struck Thursday within a minute of one another — one that initially registered at 4.8 east of Stockton in San J…
766,"RT @Cal_OES: California is a disaster-prone state, including earthquakes. Save valuable seconds by downloading the MyShake app to receive n…"
767,"RT @CAgovernor: TUNE IN: Governor @GavinNewsom will discuss California's response to deepening drought conditions.

Watch live at 11:30AM
Y…"
768,"RT @CaltransDist3: Caltrans removed 267,000 cubic yards of trash in 2020 - enough to fill 18,000 garbage trucks.🤢 #CleanCA will aggressivel…"
769,RT @CalVolunteers: It’s time to clean up our state! Today is #CleanCA Day of Action &amp; we are envisioning what’s possible through litter col…
770,"Today is Clean California’s Statewide Day of Action!!

CA is the most beautiful place in the world -- but our streets are simply too dirty. It’s time to clean them.

Clean CA is a new $1.1 billion program that will:
- Clean up our streets and highways
- Create 10,000+ new jobs https://t.co/nTwe8c7KWY"
771,RT @LauraAnthony7: #DEVELOPING ⁦@GavinNewsom⁩ says “We’re committed for the long haul” to cleaning up Caiifornia with more than $1 billion…
772,"RT @CAgovernor: LIVE NOW: Governor @GavinNewsom kicks off a #CleanCA Day of Action.

Watch here ⤵️ https://t.co/JzvS5vWYq9"
773,"RT @CaltransD4: Caltrans D4 Director Dina El- Tawansy addresses the group: “Caltrans collected 10,885 tons of litter along highways and ram…"
774,"RT @cmarinucci: ""More resources than any time in CA history"" now aimed at homelessness, says @GavinNewsom, who says ""it's time to get serio…"
775,"RT @KPIXtv: WATCH:
@cagovernor @gavinnewsom kicks off #CleanCaliforniaDay with @CaltransHQ in #ContraCostaCounty. Watch the livestream on #…"
776,RT @CAgovernor: California’s streets and commercial corridors are too dirty! It’s time to get serious and renew our efforts to #CleanCA. We…
777,"RT @nowthisnews: During a July 4 appearance on NBC’s 'Meet the Press,' Dr. Anthony Fauci told host Chuck Todd that more than 99% of the nea…"
778,Get vaccinated.
779,"RT @CalMatters: The California budget has new funding to build animal overpasses and underpasses, including $2M to build a tunnel for deer…"
780,"RT @CAgovernor: We’re making historic investments to address CA’s most pressing challenges, and with @POTUS’s partnership we’ll deliver on…"
781,RT @BusinessInsider: Opinion | California Governor @GavinNewsom weighs in on President Biden's bipartisan infrastructure plan and the need…
782,RT @CAgovernor: California has proved that keeping our communities healthy &amp; safe isn't mutually exclusive from continuing to grow the worl…
783,RT @latimes: Governor appoints first Indigenous woman to commission advocating for women and girls https://t.co/34xPc6sHHr
784,"The Delta variant is now the dominant #COVID19 strain in CA. 

The science shows that getting vaccinated can help protect you.

Getting a shot is free -- and can save your life.

Get vaccinated. https://t.co/oPcH2D5Aqu"
785,Wishing everyone a safe and happy 4th of July!! 🇺🇸🇺🇸 https://t.co/8unfJb6my4
786,"RT @Cal_OES: HAPPY BIRTHDAY, AMERICA! As you gather to celebrate with family and friends, here are some #FireworkSafety tips to ensure you…"
787,"RT @uninterrupted: Looking back on this moment of ATHLETE EMPOWERMENT with @Ed_OBannon, @GavinNewsom, @mavcarter, @DianaTaurasi, &amp; @KingJam…"
788,"The ocean is literally on fire.

But yeah, sure -- we can’t afford climate action. https://t.co/DPEziIYytw"
789,"We know the Delta Variant is contagious -- and is on the rise.

We know our hospitalizations are creeping up -- and most of the patients are unvaccinated.

We also know the science is clear -- getting vaccinated protects you AND those around you.

Get vaccinated."
790,"RT @CAgovernor: ""I've slowly started to realize that me telling my story, it actually helps the people who are in a position that I was.""…"
791,"The death penalty has been an abject failure.

It discriminates based on the color of your skin and how much money you make.

It’s ineffective, irreversible, and immoral.

It’s time to abolish it. https://t.co/9bjw8PDj7h"
792,"RT @KQEDnews: 🔥 FIREWORKS + FIRE RISK 🔥

🔺 During record-breaking hot and dry #4thofJuly, scientists are urging communities to skip #firewo…"
793,"Voting rights shouldn’t be partisan—but the @GOP has decided it’s easier to make it harder for you to vote than to win your vote.

This decision will open up the floodgates for their voter suppression tactics across the country.

You’re up, US Senate. Our democracy depends on you https://t.co/OKY3bGLoOr"
794,"RT @CAgovernor: We are grateful for the opportunity to learn from CA Native American communities who lead our state in so many areas.

We m…"
795,RT @CAgovernor: Climate change puts the health &amp; safety of Californians at risk as we reach record high temperatures &amp; wildfires intensify.…
796,"There's no Republican thermometer. No Democratic thermometer.

CA is experiencing record heatwaves -- but we're not alone. Extreme weather patterns are impacting states across the nation.

We have to act boldly -- TOGETHER -- to fight climate change.  https://t.co/2scTn9VdI9"
797,"Thank you, @POTUS. https://t.co/zO5kQy86qD"
798,How it started:            How it's going: https://t.co/EXtF3XDz4Y
799,"RT @JenniferJJacobs: Biden: ""We ought to get, no pun intended, deeply into the weeds"" on what can be done about wildfires.

@GavinNewsom: ""…"
800,"RT @ClimatePower: ""The smash-mouth realities of climate change are here....There's no Republican thermometer, no Democratic thermometer. Th…"
801,RT @axios: Gov. Gavin Newsom urged people to “believe your own damn eyes” on climate science amid the Lava Fire in California and the Pacif…
802,"CA is facing another year of record temperatures and dry weather.

Climate change is here. We must do everything in our power to fight it &amp; safeguard our state.

Thank you @POTUS for your partnership as we expand efforts &amp; invest historic amounts to suppress and fight wildfires. https://t.co/sbzXPIVa8Q"
803,Tune in now. https://t.co/kbMYxrxTJE
804,"Yesterday, I went to Siskiyou County and was briefed on the #LavaFire that has forced residents to evacuate and has now burned over 13,300 acres. 

Grateful for CA’s firefighters that are working around the clock to battle these dangerous flames. https://t.co/Qen6I45hip"
805,RT @ShastaTrinityNF: Red Cross Evacuation Shelter Information from @SiskiyouOES @SiskiyouSheriff https://t.co/BjWfEiXa1Z
806,RT @ohthatsNajee22: Appreciate for having me. let’s continue to raise awareness
807,RT @ARCGoldCountry: Thank you Governor @GavinNewsom  for visiting the Red Cross shelter in #Yreka. #LavaFire #SiskiyouCounty. https://t.co/…
808,"CA has secured a Fire Management Assistance Grant from @FEMA to help ensure vital resources to fight the #LavaFire burning in Siskiyou county.

If you’re in the area, please stay safe and listen to local official warnings. https://t.co/GcQlmcFCcq"
809,RT @brgridiron: The Steelers rookie RB is working with California politicians to address homelessness 🙏 https://t.co/YxUmTIPscf
810,"RT @CAgovernor: So goes CA, so goes the nation.

CA made history in 2019 with the Fair Pay to Play Act, allowing college athletes in CA the…"
811,"RT @SacramentoKings: The Kings, @kpgreatersac &amp; @SacPublicHealth are hosting a free vaccine clinic at @Golden1Center on June 26 from 9AM -…"
812,"CA will cover 100% of rent debt &amp; utilities for low-income Californians who suffered because of the pandemic.

From April of last year through September of this year -- we will pay your bills.

America has never seen rental assistance on this scale before. https://t.co/X0pcQzALcz"
