,text
421,"Time is running out for American democracy. If we're going to stop Republican voter suppression, extreme gerrymandering and attacks on election officials ALL Democrats must vote to end the filibuster and pass the Freedom to Vote Act NOW."
422,"I believe we have very little time left now to save American democracy from Republican voter suppression and extreme gerrymandering.

Join me, Sen. @AmyKlobuchar, @ariberman, @nseufot, and @NicholsUprising this Wednesday at 8 PM ET to learn about how we can fight back. https://t.co/vq8dBx2LvU"
423,"I am proud to stand in solidarity with the workers of @wirecutterunion. To my mind it is not right that Wirecutter workers are paid a median salary some $43,000 less than others in the newsroom. Management must negotiate in good faith to see that workers are compensated fairly. https://t.co/7M1ddokm6E"
424,"Jane and I want to take this opportunity to wish everyone a very Happy Thanksgiving. In these difficult times let us continue standing together, with hope and love, to create the world of peace and justice that we all deserve. Despair is not an option."
425,"Insulin in the United States should not cost 14x what it costs in England.
It should not cost 11x what it costs in France.
It should not cost 9x what it costs in Germany.
It should not cost 7x what it costs in Japan.

Let's take on the greed of the pharmaceutical industry."
426,"New moms in Canada are guaranteed 119 days of paid leave to spend with their baby. You know how many days of paid leave a new mom here in the United States is guaranteed? NOT ONE!

Don't you think maybe we should put an end to that international embarrassment?"
427,"The top 0.01% now owns more wealth in this country than at any time since the Gilded Age. At a time when so few have so much, and so many have so little, yeah, I think maybe we should be asking the wealthiest among us to pay their taxes."
428,RT @DeanObeidallah: Tonight Senator @BernieSanders is on my @SXMProgress show to discuss the corporate welfare buried in the defense budget…
429,"Nothing scares corporate America more than a powerful trade union movement. And you know why that is? Because in the union, you've got power. That's what this is all about. Real power rests with workers who are organized. We must rebuild the trade union movement in this country."
430,"Why should the American people continue to pay, by far, the highest prices in the world for the same medications, manufactured by the same companies, in the same factories — that are all available in Canada, in Europe, in Australia and in Japan for a fraction of the price?"
431,"While Republicans, in state after state, undermine American democracy through voter suppression and extreme gerrymandering, there are still some Democrats in the Senate who refuse to waive the filibuster in order to strengthen the voting rights act. Sad and dangerous."
432,"Maybe, just maybe, instead of giving bored billionaires money to zoom around outer space, we could finally end the international embarrassment of being the only major country on the planet not to guarantee paid family and medical leave to its people. How about that?"
433,"You ready for a radical statement? Here we go.

An asthma inhaler that is sold to the Canadian people for just $27 should not cost the American people $242 for the EXACT SAME inhaler."
434,".@WelchForVT understands that now is the time to think big, not small. Peter has the knowledge and experience to fight for a government that works for all, not just the wealthy few. That's why I'm proud to endorse Peter today and look forward to serving with him in the Senate. https://t.co/TxiT4hzVWL"
435,"How can it be that in Canada, the same exact medicine, manufactured by the same exact company — not a generic — can cost 1/10 what it costs here in the United States?

The answer is simple. The greed and the power of the pharmaceutical industry."
436,Health care workers across this country put their lives on the line to get us through this pandemic. They deserve dignity on the job and to be paid a decent wage. I'm proud to stand in solidarity with @1199SEIU nursing home workers in New York fighting for a fair contract. https://t.co/kqdRLqyA0X
437,"At a time when you've got billionaires in this country who in a given year pay Z-E-R-O in income taxes, no, I do not think we should be giving the wealthy even more tax breaks."
438,"It is beyond absurd that at the same time as our nation continues to spend more on the military than the next 12 nations COMBINED, we are told over and over that we cannot afford to invest in the needs of working class people here at home. https://t.co/UgswZcZsP6"
439,I applaud Democrats in the House of Representatives for uniting to pass the Build Back Better Act. Now the Senate has an opportunity to hear the demands of the American people and strengthen the bill. That’s what we must do. https://t.co/mcmNyoV6bZ
440,"Year after year, the Military Industrial Complex gets whatever it wants and they get it in a bipartisan way.

When it comes to tax breaks for the wealthy on top, no problem.

But when it comes to the needs of working families, we 'can't afford it.' Give me a break."
441,"RT @allinwithchris: .@BernieSanders on his vow to oppose defense bill: 

""When we want to improve lives—'Oh my god, Bernie, don’t you under…"
442,"When we want to expand Medicare to cover dental, vision, and hearing? 'Nope. Can't do it, think of the deficit!'
Universal pre-K? 'Nope. Deficit.'
Paid leave? 'Nope. Deficit.'

$778 billion a year in defense spending? 'SUUURE! No problem!'

Let's get our priorities straight."
443,"Congress says in this moment, when it comes to working families' needs and the very habitability of our planet for future generations, we can't afford to act.

But when it comes to finding more money for war, there’s hardly a debate. Our priorities have become horribly distorted. https://t.co/MY82gXtyaU"
