,text
992,"As Democrats continue to advance our #BuildBackBetter agenda, we will fight to ensure that every child has enough healthy and nutritious food to eat so that they may reach their fullest potential. Read my full statement here: https://t.co/30qhork4qu"
993,"Thanks to @POTUS, struggling families across the nation will soon see a permanent increase to their monthly SNAP benefits for the first time ever.
 
This action, which was directed by Congress in 2018, will help parents afford enough healthy food to feed their families."
994,"Jim’s extraordinary life will always serve as a beacon of hope and promise for LGBTQ children across our country and around the world. Read my full statement here:
https://t.co/m8eOLMt0oG"
995,Paul and I are heartbroken at the loss of our friend. I was honored to officiate at the wedding of Jim and his dear husband Michael. May it be a comfort to his family that so many mourn their loss and pray for them at this sad time.
996,"Jim made history as the first openly gay U.S. Ambassador, paving the way for a new generation of leaders and elevating the voices of LGBTQ voices in our foreign policy. He had the courage to be a pioneer &amp; the patriotism to accept the challenge."
997,"It is with the deepest sadness and the greatest appreciation for his unsurpassed contributions to our country and society that we mourn the passing of Ambassador Hormel. We will dearly miss him in San Francisco, in our nation and around the world."
998,"Congress shares the President's concern for Afghans who have assisted U.S. efforts in country. Most of all, we join the President in acknowledging the sacrifices of our men and women in uniform and their families. Read my full statement here: https://t.co/QFyrqTcuGe"
999,"The U.S., the international community and the Afghan government must do everything we can to protect women and girls from inhumane treatment by the Taliban. As we strive to assist them, we must recognize that their voices are important and respect their culture."
1000,"The President is to be commended for the clarity of purpose of his statement on Afghanistan and his action. The Taliban must know the world is watching its actions. We are concerned about reports regarding the Taliban’s brutal treatment of all Afghans, especially women and girls."
1001,"The United States continues to stand with the people of Haiti during this sad time and mourn for the lives lost to this disaster.  The Congress applauds @POTUS’ actions to assist Haiti, and we call on the international community join us to marshal a robust global response."
1002,"The Congress joins all those who are praying for the people of Haiti in the wake of a devastating earthquake this morning. Our thoughts are with all families affected by this heartbreaking disaster, especially those who have lost or are still missing loved ones."
1003,"As we advance Democrats’ #BuildBackBetter Agenda, the House remains committed to realizing the totality of @POTUS' vision: more jobs, greater tax cuts &amp; lower health costs for working families. My statement: https://t.co/Mamhw6HtFf"
1004,"Every American deserves to retire with dignity and security. For 86 years, Social Security has stood as a pillar of economic security, offering peace of mind to millions of hard-working Americans."
1005,"Proud to join @RepMaxineWaters and American families at Ethel Bradley Early Education Center to discuss how @POTUS' #ChildTaxCredit is working #ForThePeople. Today, the next round of checks were sent to families. https://t.co/AlxmOwhUgw"
1006,"Join @RepMaxineWaters, families and me live for a press conference on the Biden #ChildTaxCredit in Los Angeles. https://t.co/TQLLVhFhg5"
1007,The House will continue to investigate the former President’s opaque financial dealings &amp; craft legislation to prevent presidential misconduct - including conflicts of interest that could undermine national security.
1008,"Today’s ruling in Trump v. Mazars is a victory for the rule of law, our Constitution &amp; Democracy itself.
 
I am pleased the courts have, once again, reaffirmed the authority of Congress to conduct oversight &amp; consider legislation #ForThePeople."
1009,Join local San Francisco community leaders and me live for a press event highlighting the emergency rental assistance available to help protect renters and landlords. https://t.co/OAPeePg1UT
1010,"The House will continue to work with the Senate to ensure that our priorities For The People are included in the final infrastructure and reconciliation packages, in a way that is resilient and will #BuildBackBetter. Read my full statement here: https://t.co/Cgzhep3Qei"
1011,"Today is a day of progress, as the Senate has passed the bipartisan infrastructure package &amp; paved the way for not only rebuilding but reimagining our infrastructure for the 21st Century. The leadership of @POTUS has seized this once-in-a-century opportunity to #BuildBackBetter."
1012,The House continues to work closely with the Senate on Reconciliation. Democrats are committed to bold action that makes a difference #ForThePeople. Read my full statement here: https://t.co/n5iq3xQG7g
1013,"Today, the Senate Budget Committee has introduced a transformative budget resolution that will achieve the vision of @POTUS and @HouseDemocrats to #BuildBackBetter, by expanding opportunity, prosperity and justice For The People."
1014,"The @IPCC_CH shows the undeniable truth: the #ClimateCrisis has reached Code Red for humanity. Bold, immediate climate action is an essential part of @POTUS &amp; Congressional Democrats’ #BuildBackBetter Agenda and will help prevent a catastrophic future for our children."
1015,"See what happened behind-the-scenes last week at the United States Capitol with my Medium post, ‘Madam Speaker.’
https://t.co/ZIceQdfkMS"
1016,"Paid leave is about parents, it’s about children — and it’s about time!

Proud to join the #CareCantWait coalition to fight for #PaidLeaveForAll.

With Democrats’ Build Back Better agenda, we’ll fight for this vital benefit &amp; get parents earning &amp; children learning. https://t.co/eiVd0zqw5W"
